RID,RName,URL,Street,State,City,Phone,Zipcode,OpenHrs,CloseHrs,WiFi,Pricerange
4937,Rendez-Vu Cafe Restaurant,,762 NW 183rd St,,937,(305) 652-7060,37544,8:00,23:00,Y,
4938,Burger King,http://www.bk.com,7975 NW 27th Ave,,938,(305) 836-8996,37545,8:00,23:00,Y,
4939,Peppy's In the Gables,http://www.peppysinthegables.com,7700 SW 50th Ct,,939,(305) 448-1240,37546,8:00,23:00,Y,
4940,Mr Chef Paella Inc,,9513 NW 27th Ave,,940,(786) 360-2501,37547,8:00,23:00,Y,
4941,Las Casuelas,http://www.lascasuelas.com,12310 SW 127th Ave,,941,(305) 232-9276,37548,8:00,23:00,Y,
4942,El Metro Restaurant,,5355 NW 72nd Ave,,942,(305) 888-2830,37549,8:00,23:00,Y,
4943,Elie's Cafe,,145 E Flagler St # 2,,943,(786) 594-0196,37550,8:00,23:00,Y,
4944,McDonalds,http://www.mcdonalds.com,7901 Bird Rd,,944,(305) 264-1244,37551,8:00,23:00,Y,
4945,Chinese Food To Go,,1520 NE 205th Ter,,945,(305) 651-2544,37552,8:00,23:00,Y,
4946,Rincon Nika,,41 NW 12th Ave,,946,(305) 325-1306,37553,8:00,23:00,Y,
4947,Delicias Express,,3163 SW 8th St,,947,(305) 642-4100,37554,8:00,23:00,Y,
4948,Paulina Dona Restaurant,,2976 SW 8th St,,948,(305) 649-0644,37555,8:00,23:00,Y,
4949,Dj Seafood,,3646 Grand Ave,,949,(305) 774-1919,37556,8:00,23:00,Y,
4950,Pima Pike,,8427 NE 2nd Ave,,950,(305) 456-2750,37557,8:00,23:00,Y,
4951,Pastel Gourmet,,8510 NW 3rd Ln Apt 1,,951,(786) 623-4507,37558,8:00,23:00,Y,
4952,La Conchita Cafe,,101 SW 17th Ave,,952,(305) 541-5088,37559,8:00,23:00,Y,
4953,Tattoo Loco Inc,http://www.tattooloco.net,5755 W Flagler St Ste 210,,953,(305) 263-1070,37560,8:00,23:00,Y,
4954,El Chanman Peruvian Rstrnt,http://www.elchaman.com,14239 SW 42nd St,,954,(305) 229-5133,37561,8:00,23:00,Y,
4955,Raquetball & Tennis Cafe,,8555 SW 124th Ave,,955,(305) 274-1006,37562,8:00,23:00,Y,
4956,Deliverance Soul Food Rstrnt,,4020 NW 17th Ave,,956,(305) 801-4773,37563,8:00,23:00,Y,
4957,Poneloya Cafe,,10170 W Flagler St,,957,(305) 480-9166,37564,8:00,23:00,Y,
4958,Meche's Cafe,,3104 NW 2nd Ave,,958,(786) 517-9001,37565,8:00,23:00,Y,
4959,Cariflex Sports Bar & Grill,,14291 SW 120th St Ste 113,,959,(305) 382-7076,37566,8:00,23:00,Y,
4960,Hong Kong Restaurant,,10720 W Flagler St Ste 15,,960,(305) 552-6696,37567,20:00,23:00,Y,
4961,Ferrano's,,10716 SW 113th Pl,,961,(305) 630-3360,37568,21:00,23:00,Y,
4962,La Bam Ba Cafeteria of Miami,,7380 SW 42nd St,,962,(305) 266-7733,37569,22:00,23:00,Y,
4963,Worldwide Concessions,http://www.mca-airports.com,CON COURSE E4TH LEVEL,,963,(305) 871-0559,37570,23:00,23:00,Y,
4964,Uk Kitchen,,4902 SW 72nd Ave,,964,(305) 662-0682,37571,0:00,23:00,Y,
4965,La Fogata BBQ Specs,http://www.lafogata.com,8239 W Flagler St,,965,(305) 266-7535,37572,1:00,23:00,Y,
4966,E C Restaurant Inc,,2150 NW 22nd Ave,,966,(305) 634-5038,37573,2:00,23:00,Y,
4967,Miami Heat Subz,,923 SW 87th Ave,,967,(305) 603-9608,37574,3:00,23:00,Y,
4968,Fritangas La Sierritas,,239 Park Blvd,,968,(305) 266-4949,37575,4:00,23:00,Y,
4969,Rey Pizza Restaurant,http://www.reypizza.com,2486 SW 137th Ave,,969,(305) 225-3611,37576,5:00,23:00,Y,
4970,Pollo Campero,,15 E Flagler St,,970,(305) 373-8387,37577,6:00,23:00,Y,
4971,Adelitas Cafe,,100 SW 17th Ave,,971,(954) 640-8581,37578,7:00,23:00,Y,
4972,Skylake Deli,,18515 NE 18th Ave,,972,(305) 830-3354,37579,8:00,23:00,Y,
4973,Chicken Kitchen,http://www.chickenkitchen.com,474 W 41st St,,973,(305) 531-1888,37580,9:00,23:00,Y,
4974,Bon Bon Cafe,,70 Miracle Mile,,974,(305) 448-0956,37581,10:00,23:00,Y,
4975,Bujon Restaurant,,825 NW 119th St,,975,(305) 769-4844,37582,11:00,23:00,Y,
4976,Pizza Latina,,13331 SW 42nd St,,976,(305) 227-1473,37583,12:00,23:00,Y,
4977,Casa Lana,,8202 Mills Dr,,977,(305) 279-3409,37584,13:00,23:00,Y,
4978,Koning Restaurants Intl,,10701 N Kendall Dr,,978,(305) 663-9027,37585,14:00,23:00,Y,
4979,Las Delicias Peruanas,,196 NW 36th St,,979,(305) 576-7756,37586,15:00,23:00,Y,
4980,McDonalds,http://www.mcdonalds.com,299 SW 8th St,,980,(305) 856-6770,37587,16:00,23:00,Y,
4981,Giroski Operating,http://www.giroski.com,1395 Brickell Ave Ste 900,,981,(305) 789-2821,37588,17:00,23:00,Y,
4982,No A Catering,http://www.noacatering.com,2711 NE 2nd Ave,,982,(305) 573-2557,37589,18:00,23:00,Y,
4983,Checkers Drive-In Restaurant,http://www.checkers.com,8650 SW 136TH ST,,983,(305) 378-6611,37590,19:00,23:00,Y,
4984,Tipicocentro Americano Cafe,,1680 NW 36th St,,984,(305) 637-6607,37591,20:00,23:00,Y,
4985,Nardi's,,1101 W Flagler St,,985,(305) 548-3800,37592,21:00,23:00,Y,
4986,La Primera Parada Restaurant,,11802 NW 10th Ave,,986,(305) 685-0470,37593,22:00,23:00,Y,
4987,Chef's Chinese Restaurant,http://www.3chefs-mia.com,275 NE 18th St Ste 105,,987,(305) 373-2688,37594,23:00,23:00,Y,
4988,Mr Kibeh,,7501 N Kendall Dr,,988,(305) 740-9025,37595,0:00,23:00,Y,
4989,Royal Green ALF Inc,http://www.sharpseniors.com,2011 SW 4th St,,989,(305) 643-9786,37596,1:00,23:00,Y,
4990,Pizza Lake Mr,,2601 W Flagler St,,990,(786) 360-3686,37597,2:00,23:00,Y,
4991,Kendall Village Diner Inc,http://www.kendallvillagediner.com,8695 SW 124th Ave,,991,(305) 595-4444,37598,3:00,23:00,Y,
4992,Mary Take Over Pizza,,3202 NW 2nd Ave,,992,(305) 576-6665,37599,4:00,23:00,Y,
4993,El Encuentro Restaurant,,3511 NW 17th Ave,,993,(305) 637-0000,37600,5:00,23:00,Y,
4994,Au Bon Pain,http://www.aubonpain.com,800 Brickell Ave,,994,(305) 416-3357,37601,6:00,23:00,Y,
4995,Rosalia's Inc,,4770 Biscayne Blvd Ste 680,,995,(305) 576-3119,37602,7:00,23:00,Y,
4996,Cafe Nosh,,36 NE 1st St Ste 132,,996,(305) 371-8891,37603,8:00,23:00,Y,
4997,Pan Ya Thai Restaurant,,520 NE 167th St,,997,(305) 945-8566,37604,9:00,23:00,Y,
4998,Specialty Restaurants,,1395 NW 57th Ave,,998,(305) 262-8796,37605,10:00,23:00,Y,
4999,Cafe B & Marley Inc,,2393 Ludlam Rd,,999,(305) 267-6021,37606,11:00,23:00,Y,
5000,SUBWAY,http://www.subway.com,18731 Biscayne Blvd # 365,,0,(305) 792-9943,37607,12:00,23:00,Y,
5001,El Bigote Cafeteria,,3400 NW 32nd Ave,,1,(305) 635-8515,37608,13:00,23:00,Y,
5002,Medero Cafeteria,,2142 NW 20th St Ste 1,,2,(305) 324-8666,37609,14:00,23:00,Y,
5003,Onyx On the Bay,,665 NE 25th St,,3,(786) 871-7224,37610,15:00,23:00,Y,
5004,Fratellilyon,http://www.fratellilyon.com,4141 NE 2nd Ave Ste 101,,4,(305) 572-2901,37611,16:00,23:00,Y,
5005,Lonochio Dessert World,,6741 NE 3rd Ave,,5,(305) 751-7737,37612,17:00,23:00,Y,
5006,Tamiami Trail Restaurant,,37790 SW 8TH ST,,6,(305) 554-4096,37613,18:00,23:00,Y,
5007,Melba's Cafe,,9754 SW 24th St,,7,(305) 229-2266,37614,19:00,23:00,Y,
5008,Designer Barbique,,6321 NW 74th Ave,,8,(305) 593-0371,37615,20:00,23:00,Y,
5009,Jerry & Joe's Pizza,http://www.jerryandjoes.com,10910 W Flagler St,,9,(305) 220-3222,37616,21:00,23:00,Y,
5010,La Estancia,,764 NW 29th St,,10,(305) 633-2288,37617,22:00,23:00,Y,
5011,Toka Cafe,,3517 NW 17th Ave,,11,(305) 637-8865,37618,23:00,23:00,Y,
5012,Il Mondo De Lla Pasta,,13736 SW 88th St,,12,(305) 385-5554,37619,0:00,23:00,Y,
5013,Carrals,,1501 Biscayne Blvd,,13,(305) 579-9920,37620,1:00,23:00,Y,
5014,Dos Ruedas Restaurant,,9561 SW 160th St,,14,(305) 252-0407,37621,2:00,23:00,Y,
5015,Gayous Restaurant,,5734 NW 2nd Ave,,15,(786) 362-6710,37622,3:00,23:00,Y,
5016,Fritaga Moralimpia,,4353 NW 7th St,,16,(305) 445-3949,37623,4:00,23:00,Y,
5017,Iguana Ranas Mexican Grill,,10045 SW 72nd St,,17,(786) 332-3349,37624,5:00,23:00,Y,
5018,Island Side Cafe,,7600 NE 4th Ct,,18,(305) 759-0551,37625,6:00,23:00,Y,
5019,Panda Wok,,11980 SW 8th St,,19,(305) 220-2221,37626,7:00,23:00,Y,
5020,Eleven Leprechauns,,3148 Commodore Plz,,20,(305) 640-5964,37627,8:00,23:00,Y,
5021,McDonalds,http://www.mcdonalds.com,599 NW 62nd St,,21,(305) 758-4968,37628,9:00,23:00,Y,
5022,Jaragua Restaurant,,1298 NW 29th St,,22,(305) 633-9666,37629,10:00,23:00,Y,
5023,La Cueva Restaurant,,8870 SW 40th St,,23,(305) 225-9714,37630,11:00,23:00,Y,
5024,Wendy's,http://www.wendys.com,11925 NW 27th Pl,,24,(305) 953-1477,37631,12:00,23:00,Y,
5025,La Jalba Brava,,1717 NW 17th Ave,,25,(305) 967-8336,37632,13:00,23:00,Y,
5026,Destinne Caffe,,1440 W Flagler St,,26,(305) 646-6966,37633,14:00,23:00,Y,
5027,Dutch Pot Jamaican Restaurant,,1518 NE 205th Ter,,27,(305) 249-8718,37634,15:00,23:00,Y,
5028,Snabbers Fish & Chicken,,3365 NW 37th St,,28,(305) 392-1714,37635,16:00,23:00,Y,
5029,Rinconcito Latino III Llc,,11356 Quail Roost Dr,,29,(305) 232-6691,37636,17:00,23:00,Y,
5030,Rest Corner,,1035 N Miami Ave,,30,(305) 961-7887,37637,18:00,23:00,Y,
5031,Oye Cuban Grill,,11327 S Dixie Hwy,,31,(786) 249-4001,37638,19:00,23:00,Y,
5032,Cafe Nanking Chinese Food,,6471 NW 7th Ave,,32,(305) 756-1180,37639,20:00,23:00,Y,
5033,SUBWAY,http://www.subway.com,10846 SW 104th St,,33,(305) 279-0267,37640,21:00,23:00,Y,
5034,Huk Fish & Chicken,,1795 NW 79th St,,34,(786) 318-0406,37641,22:00,23:00,Y,
5035,Bay Point Shell Gourmet Deli,,3601 Biscayne Blvd,,35,(305) 576-5655,37642,23:00,23:00,Y,
5036,Rincon Caribeno,,11180 W Flagler St,,36,(786) 275-4893,37643,0:00,23:00,Y,
5037,Kendall Pizza Power Inc,http://www.powerpizzeria.com,8825 SW 107th Ave,,37,(305) 270-3319,37644,1:00,23:00,Y,
5038,Nancy's Take Out & Catering,,14446 NW 7th Ave,,38,(305) 688-6055,37645,2:00,23:00,Y,
5039,KFC,http://www.kfc.com,3515 NW 7th Ave,,39,(305) 633-0603,37646,3:00,23:00,Y,
5040,Burger King,http://www.bk.com,8770 Mills Dr,,40,(305) 598-0015,37647,4:00,23:00,Y,
5041,J-C Chinese Restaurant Inc,,9528 SW 160th St,,41,(305) 278-0009,37648,5:00,23:00,Y,
5042,Cafe Prima Pasta,http://www.primapasta.com,414 71st St,,42,(305) 867-0106,37649,6:00,23:00,Y,
5043,Peru Deli,http://www.peru-deli.com,1325 SW 70th Ave,,43,(786) 401-7348,37650,7:00,23:00,Y,
5044,V E Restaurant Group,http://www.verestaurants.com,1421 S Miami Ave Ste 5,,44,(305) 377-9814,37651,8:00,23:00,Y,
5045,Sake Room Express,,1830 SW 3rd Ave,,45,(305) 856-9016,37652,9:00,23:00,Y,
5046,Indigo Seven,,14135 NW 7th Ave,,46,(305) 960-7897,37653,10:00,23:00,Y,
5047,Latin Cafe 2000,http://www.latincafe2000.com,875 NW 42nd Ave,,47,(305) 642-7444,37654,11:00,23:00,Y,
5048,Bodega Garcia,,2563 NW 23rd St,,48,(305) 633-7005,37655,12:00,23:00,Y,
5049,La Gran Parada,,2345 NW 27th Ave,,49,(305) 633-2147,37656,13:00,23:00,Y,
5050,Sweet Party Creations Inc,,14901 SW 127th Ave,,50,(305) 232-6911,37657,14:00,23:00,Y,
5051,Shing Laung Chinese Restaurant,,20703 NW 2nd Ave,,51,(305) 651-8687,37658,15:00,23:00,Y,
5052,Con Sabor A Cafe,,9558 SW 137th Ave,,52,(305) 387-2338,37659,16:00,23:00,Y,
5053,Berta Garcia Restaurant,,502 SW 12th Ave,,53,(305) 646-5697,37660,17:00,23:00,Y,
5054,Grove Spot,,3324 Virginia St,,54,(305) 774-6696,37661,18:00,23:00,Y,
5055,Mi Cafeteria,,13349 SW 42nd St,,55,(305) 551-9899,37662,19:00,23:00,Y,
5056,Two Guys Restaurant,,1205 NW 3rd Ave,,56,(305) 374-1141,37663,20:00,23:00,Y,
5057,Alex Cafeteria Restaurant,,9548 SW 40th St,,57,(305) 228-1550,37664,21:00,23:00,Y,
5058,SUBWAY,http://www.subway.com,8775 W Flagler St,,58,(305) 221-1312,37665,22:00,23:00,Y,
5059,Charlies Cafe,,10016 W Flagler St,,59,(305) 226-0739,37666,23:00,23:00,Y,
5060,McDonalds,http://www.mcdonalds.com,7100 Collins Ave,,60,(305) 864-1884,37667,0:00,23:00,Y,
5061,Sinchi Brothers,,1050 W Flagler St,,61,(305) 545-7831,37668,1:00,23:00,Y,
5062,McDonalds,http://www.mcdonalds.com,9850 SW 8th St,,62,(305) 223-8687,37669,2:00,23:00,Y,
5063,Quiznos,http://www.quiznos.com,15465 SW 137th Ave,,63,(305) 971-9552,37670,3:00,23:00,Y,
5064,Blue Piano,http://www.bluepianomia.com,4600 NE 2nd Ave Ste 11,,64,(305) 576-7979,37671,4:00,23:00,Y,
5065,Professional Land Surveyors,,9600 SW 8th St Ste 45,,65,(305) 551-8511,37672,5:00,23:00,Y,
5066,MD Donald's,http://www.mcdonalds.com,3200 S Dixie Hwy,,66,(305) 447-0457,37673,6:00,23:00,Y,
5067,Wine By the Bay LLC,http://www.winebtb.com,888 Biscayne Blvd Ste 112,,67,(305) 371-8369,37674,7:00,23:00,Y,
5068,Gracies Grill,,10700 NW 8th Ave # GC,,68,(305) 348-3056,37675,8:00,23:00,Y,
5069,Moe's Southwest Grill,http://www.moes.com,8746 Mills Dr,,69,(305) 595-9898,37676,9:00,23:00,Y,
5070,Pamela's Delicattesen,,8469 SW 42ND ST,,70,(305) 225-6365,37677,10:00,23:00,Y,
5071,Truchita Tortilleria,,1751 W Flagler St,,71,(305) 643-1807,37678,11:00,23:00,Y,
5072,On the Border,http://www.ontheborder.com,55 Miracle Mile,,72,(305) 446-9855,37679,12:00,23:00,Y,
5073,Healthy Cuisine By Ana Amat,http://www.anaamat.com,9351 SW 56th St,,73,(305) 403-1881,37680,13:00,23:00,Y,
5074,Pollo Tropical-Miami,http://www.pollotropical.com,741 NW 37th Ave,,74,(305) 541-3161,37681,14:00,23:00,Y,
5075,Schlotzsky's Deli,http://www.schlotzskys.com,10230 E Calusa Club Dr,,75,(305) 383-7421,37682,15:00,23:00,Y,
5076,Ashers Place,,850 Ives Dairy Rd Ste T23,,76,(305) 932-4447,37683,16:00,23:00,Y,
5077,La Tropical Cafe Shop,,1862 W Flagler St,,77,(305) 649-8540,37684,17:00,23:00,Y,
5078,Ranchuelo Coffee Shop,,12948 SW 87th Ave,,78,(305) 238-4144,37685,18:00,23:00,Y,
5079,El Atlakat 3,,466 SW 17th Ave,,79,(305) 631-8001,37686,19:00,23:00,Y,
5080,Kamlong Chinese Restaurant,,3640 NW 7th St,,80,(305) 649-3555,37687,20:00,23:00,Y,
5081,McDonalds,http://www.mcdonalds.com,1016 W Flagler St,,81,(305) 545-7788,37688,21:00,23:00,Y,
5082,Cacao Grill,,114 SE 1st St,,82,(786) 425-0819,37689,22:00,23:00,Y,
5083,Novecento Group LLC,http://www.novecento.com,1333 S Miami Ave Ste 209,,83,(305) 860-5840,37690,23:00,23:00,Y,
5084,W Wine Bistro,,3622 NE 2nd Ave,,84,(305) 576-7775,37691,0:00,23:00,Y,
5085,Maritza Cafeteria,,525 NW 29th St,,85,(305) 576-3756,37692,1:00,23:00,Y,
5086,Fruteria La Cojimera,,17800 SW 177th Ave,,86,(305) 232-2161,37693,2:00,23:00,Y,
5087,Aroma Colombiano,,3937 NW 7th St,,87,(305) 392-1494,37694,3:00,23:00,Y,
5088,Bijan's On the River Rstrnt,http://www.bijans.biz,64 SE 4th St,,88,(305) 381-7778,37695,4:00,23:00,Y,
5089,Eco Pizzateca & Lounge,,168 SE 1st St # 1A-2,,89,(305) 960-1900,37696,5:00,23:00,Y,
5090,Paelia Express,,8353 W Flagler St,,90,(305) 261-6777,37697,6:00,23:00,Y,
5091,Yogurama Cafe,http://www.yogurama.com,5783 Bird Rd,,91,(305) 665-0101,37698,7:00,23:00,Y,
5092,Cafe Ruyi,,5300 NW 7th Ave,,92,(305) 751-2332,37699,8:00,23:00,Y,
5093,Cafe Hubei,,2230 NW 62nd St,,93,(305) 635-1844,37700,9:00,23:00,Y,
5094,Wendy's,http://www.wendys.com,12000 SW 49th St,,94,(305) 223-0163,37701,10:00,23:00,Y,
5095,Salad Creations,http://www.saladcreations.net,900 S Miami Ave Ste 128,,95,(305) 464-0033,37702,11:00,23:00,Y,
5096,McDonalds,http://www.mcdonalds.com,18350 NE 18th Dr,,96,(305) 940-0454,37703,12:00,23:00,Y,
5097,Home Made Kosher Food Inc,http://www.homemadekosherfood.com,10021 SW 72nd St,,97,(305) 279-1568,37704,13:00,23:00,Y,
5098,Conch Heavens,,11275 NW 27th Ave,,98,(786) 360-3892,37705,14:00,23:00,Y,
5099,Benettes Pizza & Subs,,8852 NW 22nd Ave,,99,(305) 694-8280,37706,15:00,23:00,Y,
5100,SUBWAY,http://www.subway.com,16219 SW 88th St,,100,(305) 752-8337,37707,16:00,23:00,Y,
5101,Cova Inc,,3555 SW 8th St,,101,(305) 445-7614,37708,17:00,23:00,Y,
5102,Lucy's Take Out Cafeteria,,14900 NE 6th Ave,,102,(305) 947-1323,37709,18:00,23:00,Y,
5103,Si Bon Family Restaurant Inc,,20024 NW 12th Pl,,103,(305) 303-7778,37710,19:00,23:00,Y,
5104,Caribbean Flavor,,21315 NW 2nd Ave,,104,(305) 652-0602,37711,20:00,23:00,Y,
5105,Chris's Cafe,http://www.maiascafe.com,6100 Blue Lagoon Dr,,105,(305) 264-6977,37712,21:00,23:00,Y,
5106,Los Chuzos,,2644 SW 137th Ave,,106,(305) 485-2900,37713,22:00,23:00,Y,
5107,La Tlenda A & A,,799 SW 73rd Ct,,107,(305) 261-7509,37714,23:00,23:00,Y,
5108,Little Caffe,,8700 W Flagler St,,108,(305) 207-4959,37715,0:00,23:00,Y,
5109,Rumba Buffet,,3045 NW 33rd Ave,,109,(305) 638-1037,37716,1:00,23:00,Y,
5110,El Castillo Inc,,2300 NW 17th Ave,,110,(305) 635-3270,37717,2:00,23:00,Y,
5111,Cassil Corp,,7790 SW 134th St,,111,(305) 251-6154,37718,3:00,23:00,Y,
5112,Fresh Cafe,http://www.freshcafemiami.com,5701 Biscayne Blvd Apt 502,,112,(305) 379-2525,37719,4:00,23:00,Y,
5113,Vita Nuova Restaurant,,9706 SW 40th St,,113,(305) 207-6658,37720,5:00,23:00,Y,
5114,Taco Viva,http://www.tacoviva.com,2258 NW 28th St,,114,(305) 635-1200,37721,6:00,23:00,Y,
5115,Latitude Partners Florida,,19589 NE 10th Ave,,115,(786) 629-0830,37722,7:00,23:00,Y,
5116,Cafe China,,6810 NE 2nd Ave,,116,(305) 757-0755,37723,8:00,23:00,Y,
5117,Rinconcito De Alex El Paisa,,13037 SW 112th St,,117,(305) 385-8000,37724,9:00,23:00,Y,
5118,Miami Pilots Station,http://www.bbpilots.com,2911 Port Blvd,,118,(305) 375-9453,37725,10:00,23:00,Y,
5119,Granizo's Cafe,,7205 NW 19th St,,119,(786) 331-7399,37726,11:00,23:00,Y,
5120,Cristancai,,8679 Coral Way,,120,(305) 262-1621,37727,12:00,23:00,Y,
5121,Breaktime,,20205 Highland Lakes Blvd,,121,(305) 931-7307,37728,13:00,23:00,Y,
5122,Sunshine Trader,,10860 SW 104th St,,122,(305) 456-4560,37729,14:00,23:00,Y,
5123,La Estacion Cafe,http://www.laestacioncafe.net,1390 Brickell Ave Ste 102,,123,(305) 539-7465,37730,15:00,23:00,Y,
5124,Caribbean Kitchen of Miami Inc,,1082 NW 54th St,,124,(305) 403-3999,37731,16:00,23:00,Y,
5125,Wendy's,http://www.wendys.com,10829 SW 72nd St,,125,(305) 596-4335,37732,17:00,23:00,Y,
5126,La Granja,,127 SE 2nd Ave,,126,(305) 416-4141,37733,18:00,23:00,Y,
5127,Wendy's,http://www.wendys.com,1515 NW 7th St,,127,(305) 541-6141,37734,19:00,23:00,Y,
5128,Henry's Cafeteria,,139 NE 1st St,,128,(305) 374-9972,37735,20:00,23:00,Y,
5129,El Honduereno,,2395 NW 36th St,,129,(305) 638-1393,37736,21:00,23:00,Y,
5130,Ga Therapy & Healing Ctr,http://www.morganpriceco.com,701 SW 27th Ave,,130,(305) 643-0044,37737,22:00,23:00,Y,
5131,Taiwan Coffee,,14700 NE 6th Ave,,131,(305) 949-4688,37738,23:00,23:00,Y,
5132,IHOP Restaurant,http://www.ihop.com,285 NW 42nd Ave,,132,(305) 643-1210,37739,0:00,23:00,Y,
5133,Senses Brasserie,,605 Brickell Key Dr,,133,(305) 364-5512,37740,1:00,23:00,Y,
5134,SUBWAY,http://www.subway.com,587 NE 79th St,,134,(305) 757-1010,37741,2:00,23:00,Y,
5135,Cypress Lounge,http://www.miccosukee.com,500 SW 177th Ave,,135,(305) 222-4600,37742,3:00,23:00,Y,
5136,Weber Cafe,,3565 NE 207th St Ste A11,,136,(305) 935-5580,37743,4:00,23:00,Y,
5137,SUBWAY,http://www.subway.com,4200 NW 21ST ST # E,,137,(305) 492-4110,37744,5:00,23:00,Y,
5138,Isla Dorada Restaurante,,48 E Flagler St Ste M35,,138,(305) 373-1611,37745,6:00,23:00,Y,
5139,Lil Munchies Inc,,701 SW 27th Ave,,139,(305) 642-0980,37746,7:00,23:00,Y,
5140,La Placita,http://www.laplacita.org,3700 NW 42ND AVE,,140,(305) 885-1344,37747,8:00,23:00,Y,
5141,SUBWAY,http://www.subway.com,11463 SW 40th St # 16,,141,(305) 228-3818,37748,9:00,23:00,Y,
5142,Jackson Soul Food,,950 NW 3rd Ave,,142,(305) 374-7664,37749,10:00,23:00,Y,
5143,Ronceli's,,127 N Miami Ave,,143,(786) 425-2969,37750,11:00,23:00,Y,
5144,Mayfair Grill,http://www.mayfairhotelandspa.com,3000 Florida Ave,,144,(305) 779-5100,37751,12:00,23:00,Y,
5145,Au Bon Pain,http://www.aubonpain.com,900 NW 17th St,,145,(305) 326-6131,37752,13:00,23:00,Y,
5146,Delicias Internacionales Cafe,,3253 SW 150th Ct,,146,(786) 395-2958,37753,14:00,23:00,Y,
5147,Allstate Syrup Co Inc,http://www.mrlemonade.com,18342 NE 2nd Ave,,147,(305) 651-4344,37754,15:00,23:00,Y,
5148,Cafe 46,,190 NE 46th St,,148,(305) 400-8196,37755,16:00,23:00,Y,
5149,Betty Foods,,5958 NE 4th Ave,,149,(305) 751-0008,37756,17:00,23:00,Y,
5150,Super Cafeteria,,10016 W Flagler St,,150,(305) 221-3411,37757,18:00,23:00,Y,
5151,Maria's Snack,,1320 NW 14th St # 3,,151,(305) 545-1626,37758,19:00,23:00,Y,
5152,Ny Market Cafeteria,,33 NW 27th Ave,,152,(786) 536-9808,37759,20:00,23:00,Y,
5153,Guayacan Restaurant,,9940 SW 19th St,,153,(305) 553-2407,37760,21:00,23:00,Y,
5154,McDonalds,http://www.mcdonalds.com,7405 NW 36th St,,154,(305) 593-0376,37761,22:00,23:00,Y,
5155,Wendy's,http://www.wendys.com,2000 NW 10th Ave,,155,(305) 326-1297,37762,23:00,23:00,Y,
5156,SUBWAY,http://www.subway.com,9546 SW 160th St,,156,(305) 234-8110,37763,0:00,23:00,Y,
5157,Au Bon Pain,http://www.aubonpain.com,777 NW 72nd Ave Ste 3019,,157,(305) 264-4111,37764,1:00,23:00,Y,
5158,Cafe Y Sabor,,7269 NW 36th St,,158,(305) 994-7754,37765,2:00,23:00,Y,
5159,El Volcan Restaurant,,140 SW 16th Ave,,159,(305) 644-0022,37766,3:00,23:00,Y,
5160,Williams Island Is Club Rstrnt,,4500 Island Rd,,160,(305) 937-7840,37767,4:00,23:00,Y,
5161,Little Lotus,,22 NE 1st St,,161,(305) 533-2700,37768,5:00,23:00,Y,
5162,Magic Grill Inc,,7795 W Flagler St,,162,(305) 266-4188,37769,6:00,23:00,Y,
5163,IHOP Restaurant,http://www.ihop.com,6928 Collins Ave,,163,(305) 866-8961,37770,7:00,23:00,Y,
5164,Scampi,,3913 NE 163rd St,,164,(305) 948-9005,37771,8:00,23:00,Y,
5165,Bocasa Gourmet,http://www.bocasagourmet.com,919 SW 122nd Ave,,165,(305) 335-9067,37772,9:00,23:00,Y,
5166,KFC,http://www.kfc.com,949 SW 107th Ave,,166,(305) 221-9169,37773,10:00,23:00,Y,
5167,First Avenue Bistro,,201 NW 1st Ave,,167,(305) 373-0966,37774,11:00,23:00,Y,
5168,Royal Tresher Bar & Grill,,20316 NW 2nd Ave,,168,(786) 565-9004,37775,12:00,23:00,Y,
5169,Friends Coffee LLC,,7434 SW 48th St,,169,(305) 661-0883,37776,13:00,23:00,Y,
5170,El Rancho Rotisserie Chicken,,13816 SW 56th St,,170,(305) 388-7378,37777,14:00,23:00,Y,
5171,Chicken Kitchen,http://www.chickenkitchen.com,8754 W Flagler St,,171,(305) 223-2320,37778,15:00,23:00,Y,
5172,Cajun & Grill of Bayside Inc,http://www.bubbagump.com,401 Biscayne Blvd Ste S207,,172,(305) 375-0222,37779,16:00,23:00,Y,
5173,Flor De La Canela,http://www.flordelacanela.net,11865 SW 26th St Ste J1,,173,(305) 552-7010,37780,17:00,23:00,Y,
5174,Pacos Bocateria Deli Gift Shop,,8870 SW 40th St,,174,(305) 229-7250,37781,18:00,23:00,Y,
5175,1st & 1st Southern Baking Co,http://www.firstand1st.com,109 NE 1st Ave,,175,(305) 577-6866,37782,19:00,23:00,Y,
5176,Raspaos Inc,http://www.raspaos.com,12536 SW 88th St,,176,(305) 640-8162,37783,20:00,23:00,Y,
5177,Don Patacon Colombian Rstrnt,,14709 SW 42nd St,,177,(305) 221-6523,37784,21:00,23:00,Y,
5178,Mikes's & Sons Pizzeria,,4254 SW 152nd Ave,,178,(305) 551-2040,37785,22:00,23:00,Y,
5179,Little Caesars Pizza,http://www.littlecaesars.com,13710 SW 56th St Ste G,,179,(305) 382-0017,37786,23:00,23:00,Y,
5180,Pita Grill,,12776 SW 88th St,,180,(305) 388-8292,37787,0:00,23:00,Y,
5181,Shorty's Bar-B-Q Corp Office,http://www.shorty.com,9150 SW 87th Ave Ste 205,,181,(305) 595-1622,37788,1:00,23:00,Y,
5182,Blue Sky,http://www.foodcateringmiamiflorida.com,5751 Bird Rd,,182,(305) 661-1462,37789,2:00,23:00,Y,
